video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
19x0Ga3erHg,"गोहत्या करणारा पाहून धक्का बसेल, वसंत मोरे यांनी घटनास्थळी जावून पहा काय केलं.","Business Enquiry - marathiallupdate@gmail.com

https://whatsapp.com/channel/0029VaAEfQLHLHQPCvlORk2Z
व्हाट्सअप वरतीआता तुम्ही थेट माझ्यासोबत जोडू शकता.
Follow Me On Instagram
https://www.instagram.com/vitthalholkar/

Like Our Facebook Page
https://www.facebook.com/Marathi-All-Update-256540718523537/

माझी रेकॉर्डिंग करण्याची साधने
व्हिडिओ शूट मोबाईल
https://amzn.to/2T5Bi3p
व्हिडिओ एडिटिंग मोबाईल https://amzn.to/2zWyJcX
माईक -   https://amzn.to/2mz3X0p
ट्रायपॉड - https://amzn.to/2JDz8Ri
ग्रीन स्क्रीन- https://amzn.to/3jlmqZg

NOTE : ALL THE IMAGES/PICTURES SHOWN IN THE VIDEO BELONGS TO THE RESPECTED OWNERS AND NOT ME.. 
I AM NOT THE OWNER OF ANY PICTURES SHOWED IN THE VIDEO
---------------------------------------------------------------------------------------------------------

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.

Business Enquiry - marathiallupdate@gmail.com

#MarathiTechUpdate #vitthalholkar",2024-09-22T04:30:00Z,UClnRvskyFeEbJTloKhJtH7Q,Marathi Tech Update,24,"['Marathi tech update', 'vitthal Holkar']",PT20M,hd,false,158342,2153,0,0,548
hhvG7nmtBI0,#ECL | Qualifier 1 | Haryanvi Hunters vs Lucknow Lions | Elvish Yadav vs Anurag Dwivedi,"Get ready for the Qualifier 1 of the Entertainers Cricket League 2024! It's the battle of the top 2 teams. Can Anurag Dwivedi's team stop the winning run of Elvish Yadav and co. and book their place in the Finals?

Download Vision11 App - (Sign Up & Get Rs. 100 Real Cash): https://vision11.in/download/ECL

#EntertainersCricketLeague #Season1 #HaryanviHunters #LucknowLions #ElvishYadav #AnuragDwivedi",2024-09-20T14:46:24Z,UCXxfSqhos1wxKrrDs7OlK1A,Entertainers Cricket League (ECL),24,"['elvish yadav', 'ecs t10', 't10 cricket', 'ecl live', 'ecl match', 'ecl cricket live', 'lucknow', 'lucknow lions', 'ecl']",PT3H6M20S,hd,false,2661893,67971,0,0,505
Bz57za0TN-w,रोती हुई Nia से नहीं बन रहा है खाना 😭 | Laughter Chefs Unlimited Entertainment,"📲 Download JioCinema: https://bit.ly/3Be09Z3

To subscribe to this channel go to: http://www.youtube.com/subscription_center?add_user=colorstv

Follow us on: 
Facebook: https://www.facebook.com/ColorsTV
Instagram: https://www.instagram.com/colorstv/
Watch more videos: 

-----
Colors presents an innovative blend of celebrity personalities, culinary skills, and comedy, all coming together for a delightful entertainment experience. In this non-fiction show, we'll feature six celebrity couples, each bringing their unique dynamic against a Kitchen Backdrop.

Cast
Karan Kundrra, Arjun Bijlani, Jannat Zubair, Krushna Abhishek, Kashmera Shah, Sudesh Lehri

#laughterchefs #ColorsTV #CelebrityGossipp #Comedy

The accuracy, completeness, currency and/or suitability of the above video description is not endorsed by its licensor or broadcaster or the Channel. They shall not be liable for loss and/or damage arising from the video description.

रोती हुई Nia से नहीं बन रहा है खाना 😭 | Laughter Chefs Unlimited Entertainment",2024-09-21T11:30:07Z,UC8To9CFsZzvPafxMLzS08iA,JioCinema,24,"['nia cries cooking', 'laughter chefs', 'laughter chefs unlimited entertainment promo', 'laughter chefs unlimited entertainment', 'colors tv', 'colors tv promo', 'colors tv latest ep', 'colors tv new serial', 'colors tv full shows', 'colors tv serials', 'laughter chefs unlimited full episode', 'laughter chefs promo', 'hindi serials', 'colorstv', 'karan kundra', 'comedy show', 'haarsh limbachiyaa', 'Arjun Bijlani', 'Jannat Zubair', 'Krushna Abhishek', 'Kashmera Shah', 'Sudesh Lehri']",PT8M59S,hd,false,635540,8171,0,0,169
bpULjBZ-J-4,OUT OF SYLLABUS | Jaspreet Singh Standup Comedy,"New Show ""GROWN UP"" touring INDIA, UK,EUROPE,AUSTRALIA,NZ , CANADA and USA
Dates and tickets below (Follow https://www.instagram.com/lifeofpaaji/ updates on more cities)

INDIA (2024-25 , follow https://www.instagram.com/lifeofpaaji/ for more cities)

21 Dec Pune   https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
22 Dec Delhi        https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
28 Dec Mumbai       https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
29 Dec Bengaluru    https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
4 Jan Ahmedabad https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
5 Jan Hyderabad     https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
10 Jan Amritsar     https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
11 Jan Jalandhar    https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
12 Jan Ludhiana     https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
17 Jan Bathinda     https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
18 Jan Patiala      https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363
19 Jan Chandigarh   https://in.bookmyshow.com/events/grown-up-standup-comedy-show-by-jaspreet-singh/ET00409363

UK (2025)
20 Feb Birmingham https://zeppelinentertainment.com/events/jaspreet-singh-live-in-birmingham/
21 Feb Leeds https://zeppelinentertainment.com/events/jaspreet-singh-live-in-leeds/
22 Feb London https://zeppelinentertainment.com/events/jaspreet-singh-live-in-london/
23 Feb Slough https://zeppelinentertainment.com/events/jaspreet-singh-live-in-slough/

EU (2025)
15 Feb Barcelona Tickets out soon, Follow insta for updates
16 Feb Madrid Tickets out soon, Follow insta for updates
27 Feb Zurich https://serioustimepassfilms.com/jaspreet-zurich
28 Feb Berlin https://serioustimepassfilms.com/jaspreet-berlin
01 Mar Frankfurt https://nrweventss.com/jaspreet-frankfurt/
02 Mar Amsterdam https://serioustimepassfilms.com/jaspreet-amsterdam

ANZ (2025 - follow https://www.instagram.com/lifeofpaaji/ for more cities)
14 Mar Canberra https://drytickets.com.au/tour/js25/
15 Mar Auckland https://drytickets.com.au/tour/js25/
16 Mar Wellington https://drytickets.com.au/tour/js25/
22 Mar Perth https://drytickets.com.au/tour/js25/
23 Mar Brisbane https://drytickets.com.au/tour/js25/
28 Mar Adelaide https://drytickets.com.au/tour/js25/
29 Mar Sydney https://drytickets.com.au/tour/js25/
30 Mar Melbourne https://drytickets.com.au/tour/js25/

CANADA (2025, follow https://www.instagram.com/lifeofpaaji/ for more cities)
25 May Vancouver  https://tickets.admitonelive.com/event/jaspreet-singh-vancouver-9650103/pre-sale
29 May Edmonton https://www.showclix.com/tickets/jaspreet-singh
01 June Calgary https://theatre-tickets.ucalgary.ca/?tx=90801
05 June Ottawa https://allevents.in/ottawa/jaspreet-singh-grownup-tour-2025-ottawa/80001233938899
07 June Winnipeg https://allevents.in/winnipeg/jaspreet-singh-grown-up-tour-2025-winnipeg-7-30-pm-show/80002962020343
08 June Toronto https://tickets.admitonelive.com/event/jaspreet-singh-toronto-9650117/pre-sale

USA 2025
13 June DC https://www.theticketworld.com/js
14 June New Jersey  Out soon on https://www.theticketworld.com/js
15 June Dallas Out soon on https://www.theticketworld.com/js
20 June Austin https://www.theticketworld.com/js
21 June Boston https://www.theticketworld.com/js
22 June Chicago https://www.theticketworld.com/js
27 June LA https://www.theticketworld.com/js
28 June Bay Area Out soon on https://www.theticketworld.com/js
29 June Seattle https://www.theticketworld.com/js

Video Production & Post Production by Myoho Films
Directed & edited by Karan Asnani
Associate editor: Karan Kundnani
Sound mixed & mastered by Sreejith Menon",2024-09-21T04:55:44Z,UCmQCEVKEYpKxG8NwXnfIbCw,Jaspreet Singh,23,"['standup comedy', 'jaspreet comedy', 'jaspreet standup comedy', 'sikh comedian', 'jokes', 'latent', 'new standup video', 'school', 'college', 'exams', 'cheating']",PT8M12S,hd,false,945805,51651,0,0,930
2zZuCBscrlI,Travis Head Strikes Brilliant 154 | Highlights - England v Australia | 1st Men’s Metro Bank ODI 2024,"Go to ecb.co.uk to join We Are England Cricket Supporters for free and get priority access to tickets and much more!

Watch match highlights from the 1st Men’s Metro Bank ODI between England and Australia at Trent Bridge, Nottingham.

Find out more at ecb.co.uk or download the app  - 

App store: https://apps.apple.com/gb/app/england-cricket/id314954199

Android: https://play.google.com/store/apps/details?id=com.othermedia.EcbCricket&pcampaignid=web_share

This is the official channel of the ECB. Watch all the latest videos from the England Cricket teams and England and Wales Cricket Board, including highlights, interviews and features getting you closer to the England teams and county players.

Subscribe for more: http://www.youtube.com/subscription_center?add_user=ecbcricket

Featuring video from the England cricket teams, Vitality Blast, County Championship, Metro Bank One-Day Cup and more.",2024-09-19T19:28:48Z,UCz1D0n02BR3t51KuBOPmfTQ,England & Wales Cricket Board,17,"['cricket videos', 'highlights', 'cricket', 'england cricket', 'batting', 'bowling', 'catch']",PT15M4S,hd,false,3831768,67737,0,0,3315
P68GjnVIcC4,"Jafaa - Ep 18 - [CC] 20th Sep 2024 - Sponsored By Salai, Masterpaints & Ujooba Beauty Cream - HUM TV","UK Audience 🇬🇧 Book Your Tickets Now!! https://hum.tv/ticket-sale/
Danube Properties Dubai presents the Kashmir 9th HUM Awards, Digitally presented by JazzCash.

👉 Subscribe To HUM TV - https://bit.ly/Humtvpk

Jafaa - Episode 18 - [CC] 20th September 2024 - Sponsored By Salai, Masterpaints & Ujooba Beauty Cream - HUM TV

Digitally Presented By Salai
Digitally Powered By MasterPaints
Digitally Associated By Ujooba Beauty Cream

Written by Samira Fazal
Directed by Danish Nawaz
Produced by Momina Duraid Productions🎬


#jafaa 
#jafaaep18
#humtv 
#masterpaints 
#salai
#ujoobabeautycream 

#Jafaa #HUMTV #MawraHussain #UsmanMukhtar #SeharKhan #MohibMirza #NadiaAfgan #NaumanMasood #AnamGohar #ZarrarKhan #DanishNawaz #SamiraFazal #MominaDuraid",2024-09-20T16:00:32Z,UCEeEQxm6qc_qaTE7qTV5aLQ,HUM TV,24,"['pakistani serial', 'drama in hindi', 'latest pakistani drama', 'top pakistani drama', 'best pakistani drama', 'pakistani serial 2024', 'pakistani drama 2024 last episode', 'pakistani drama 2024 latest episode', 'pakistani dramas', 'Mawra Hussain', 'drama serial jafaa', 'usman mukhtar drama', 'usman mukhtar', 'sehar khan', 'sehar best dramas', 'jafa ep 18', 'jafa drama', 'Jafaa 18', 'Jafaa Episode 18', 'Jafaa latest Ep 18', 'Jafa', 'Jafaa - Ep 18', 'jafa', 'jafaa', 'jaffa episode 18', 'jafaa episode 18', 'Hum tv']",PT36M3S,hd,true,8461633,141702,0,0,2354
opBgszafxVc,Brother - Teaser | Jayam Ravi | Priyanka Arul Mohan | Harris Jayaraj | Rajesh M | Screen Scene,"#Brother #JayamRavi #PriyankaArulMohan #HarrisJayaraj #Rajesh #ScreenSceneMediaEntertainment #BrotherTeaser

Here's the Official Teaser of ""Brother"", Starring Jayam Ravi, Priyanka Arul Mohan & Others, Music Composed by Harris Jayaraj, Written and Directed by Rajesh.M, Produced by Screen Scene Media Entertainment.

Movie Credits:

Produced by Screen Scene Media Entertainment Pvt Ltd
Written & Directed by Rajesh.M
Music Director : Harris Jayaraj

Cast:
Jayam Ravi 
Priyanka Arul Mohan
Bhumika Chawla
VTV Ganesh
Natraj subramanian 
Rao Ramesh
Achyuth Kumar
Saranya Ponvannan
Seetha
Sathish Krishnan
M.S.Bhaskar
Suresh Chakravarthy 
Vriddhi Vishal
Master Ashwin

Executive Producers : K.S.Senthil Kumar, V.Guru Ramesh
Head of Distribution : S.Kiran Kumar
Cinematography : Vivekanand Santhosam
Editor : Ashish Joseph
Art Director : R.Kishore
Choreography : Sandy , Sathish Krishnan
Mumbai Dancers Coordinator : Sandra Coutinho
Lyricists : Thamarai, Parvathy Meera, Vignesh Ramakrishna, Paal Dabba 
Production Controllers : S.Saravana Kumar, Karthick Anandhakrishnan
Costume Designers: Praveen Raja, Pallavi Singh 
Sound Designer : T.UdayaKumar D.F.Tech
VFX : R.Harihara Sudhan
DI : Ashwini - Promoworks
Makeup : Prakash
Stills : Murugudoss
Designs : Raja (Design point)
Promo Cuts :  Nadan Surya
PRO : Nikil Murukan

Audio Label : Think Music

© 2024 SPI Music Pvt. Ltd.

For All Latest Updates:
Website: https://thinkmusic.in/
Subscribe to us on: http://www.youtube.com/thinkmusicindia
Follow us on: https://twitter.com/thinkmusicindia
Like us on: https://www.facebook.com/Thinkmusicofficial
Follow us on: https://www.instagram.com/thinkmusicofficial",2024-09-21T06:42:03Z,UCLbdVvreihwZRL6kwuEUYsA,Think Music India,1,[],PT1M7S,hd,false,3638128,55718,0,0,973
aIviWawi3Gw,Veera(வீரா) | திங்கள்-வெள்ளி இரவு 8 மணிக்கு | 23 Sep 24 | Promo | Zee Tamil,"#Veera #Maaran #Kanmani #Ramachandran #Valli #Raghavan #Promo #ZeeTamil

Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter",2024-09-22T05:30:00Z,UC_wIGmvdyAQLtl-U2nHV9rg,Zee Tamil,24,"['Zee Tamil', 'zeetamil', 'ஜீ தமிழ்', 'zee தமிழ்', 'Tamil channel', 'tamil tv serial', 'tamil serial', 'zee tamil show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'tamil', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'popular shows', 'zee5', 'ZEEL']",PT30S,hd,false,870739,19127,0,0,89
ANiUF8svtMk,Padamati Sandhyaragam | Ep - 633 | Preview | Sep 22 2024 | Zee Telugu,"Watch Full Episode on Zee5 click here ►https://zee5.onelink.me/RlQq/1ddfdae8
Click Here to Subscribe Channel : https://bit.ly/subscriberZeeTelugu
Get notified about our Latest update by Clicking the Bell Icon 🔔

After losing her mother| Aadhya is looked after by her aunt Janaki| whose family doesn’t approve of Aadhya’s urban lifestyle. Can Janaki give Aadhya the life she deserves without offending her family?

To Free Download ZEE5 Mobile app click the link below
https://zee5.onelink.me/RlQq/be0f8316

Connect with Zee5 on Social Media
Facebook : http://bit.ly/Zee5FB
Instagram : http://bit.ly/Zee5HindiInsta
Twitter : http://bit.ly/Zee5twitter",2024-09-22T04:20:00Z,UC3PYGKK29qJ0zu-eEthHK4g,Zee Telugu,24,"['padamati sandhya ragam serial zee telugu', 'padamati sandhya ragam serial', 'zee telugu', 'zee telugu serials', 'sai kiran', 'Soundharya Reddy', 'preethi sharma', 'ramalakshmi', 'aadya', 'latest episode', 'telugu tv serial', 'telugu serials', 'best scene', 'trending serial', 'popular serial', 'top telugu serials', 'zee telugu serials today episode', 'online', 'watch', 'mobile', 'story', 'download', 'entertainment', 'zee5 telugu', 'village life', 'family drama', 'sandhya ragam serial', 'zee telugu trending serials']",PT1M25S,hd,false,416573,5450,0,0,50
bBNSTEU2A1E,Bigg Boss Telugu 8 | Day 20 - Promo 1 | Nagarjuna's Red Card Shakes The House | DisneyPlusHotstarTel,"💥 Shockwaves in the Bigg Boss house! Nagarjuna gives a red card to a contestant over their inappropriate behavior. How will this affect the game? Watch the drama unfold! 🏠🔥

#BiggBossTelugu8 #StarMaa #Nagarjuna @Disneyplushotstartelugu",2024-09-21T10:15:18Z,UC2DDhRE75LKKPjAxC-zsGRg,Disney+ Hotstar Telugu,24,[],PT1M30S,hd,false,819116,13421,0,0,862
B89ITS3LYz4,Jayalalithaa கடைசியாகப் பேசியது இதுதான் - Rabi Bernard Interview | Vikatan,"#jayalalitha #sasikala #rabibernard #vikatan 

தொலைக்காட்சி பேட்டியின் முன்னோடியாகத் திகழ்ந்தவர் ரபி பெர்னார்ட். இவர் பல்வேறு அரசியல் தலைவர்கள் முதல் பலரையும் `நேருக்கு நேராக' பேட்டி கண்டிருக்கிறார். அதிமுக ஆட்சிக் காலத்தில் முன்னாள் முதல்வர் ஜெயலலிதாவுக்கு அறிக்கை எழுதுவது, அவருடன் தேர்தல் சுற்றுப்பயணம் மேற்கொள்வது போன்ற பணிகளிலும் இருந்திருக்கிறார். அதிமுக ஆட்சியின்போது நாடாளுமன்ற உறுப்பினராகவும் நியமிக்கப்பட்டார். அவர் விகடனுக்காகக் கொடுத்த ஸ்பெஷல் பேட்டியில், அதிமுக-வின் எதிர்காலம், ஜெயலலிதாவுடன் பயணித்த அனுபவம், அப்பலோ நாட்கள் என அனைத்தும் மனம் திறந்து பேசியுள்ளார் ரவி பெர்னார்ட்.


Join this channel to get access to perks:
https://www.youtube.com/channel/UCEhsOgK2u8GDDoynMCj78Ng/join

Video Credits:

###

Reporter :  
Host : Cibi Chakravarthy
Camera :  Suresh Kumar 
Camera: Sandeep 
Voice Over:
Sound Engineer:
Music: 
Editor : Rajasekhar 
Graphics:
Video Coordinator :  Ayyanar Rajan
Video Producer: Vidya Gayathri 
Executive Producer:
Thumbnail Artist: 
Channel Manager: Kamali kamaraj 
Asst Channel Head: Hassan Hafeezh


###




Vikatan Tv Channel Description link:

Subscribe to Vikatan E-Magazine - http://bit.ly/3ht2TKZ

Install Vikatan App : https://vikatanmobile.page.link/vikatan_tv",2024-09-21T11:30:07Z,UCEhsOgK2u8GDDoynMCj78Ng,Vikatan TV,25,"['sasikala', 'vk sasikala', 'jayalalithaa', 'sasikala natarajan', 'jayalalithaa sasikala friendship', 'sasikala pays tribute to jayalaithaa', 'j jayalalithaa', 'sasikala jayalalitha', 'sasikala chennai', 'jayalalitha', 'jayalalithaa anniversary aiadmk', 'sasikala news', 'sasikala eps-ops', 'jayalalithaa death', 'jayalalitha sasikala', 'j jayalaithaa birth anniversary', 'Cibi', 'VIkatan', 'Rabi Bernard', 'Jayalalithaa Exclusive News', 'ADMK']",PT26M31S,hd,false,138962,1199,0,0,186
SF3Z-BYdrMA,Corporates of Wasseypur - Part 1 | Take A Break,"What happens when the fierce characters of ""Gangs of Wasseypur"" swap their guns for office desks and boardrooms? Welcome to our latest parody, ""Corporates of Wasseypur,"" where we hilariously reimagine the infamous gangsters as cutthroat corporate employees! 🖥️🤣
#CorporatesOfWasseypur #GangsOfWasseypurSpoof #corporatecomedy 


Produced By - Monica Prabhudesai
Producer - Pratik Thakur
Creative Producer- Ravindra Sarowar

Script Supervisor - Prashant Kulkarni
Writer- Sharjeel Shoeb, Satyam Phule
Director - Prashant Kulkarni
Associate Director- Sayali Sonule
Assistant Director - Hitan Dhaktode
Lyrics - Shreyas Koli

Production Design - Shashank Kalekar
Art - Sam
Costume - Vaidehi Kulkarni
Production - Pavan Tekale
Production Asst.- Gajanan Lokhande
Runner - Nilesh Korde

Makeup- Shahin Bajwa
Prosthetics & Makeup - Abhishek Pawar
DOP - Suraj Kale, Akshay Jadhav
DOP Asst. - Atish Dhotre, Tejas Raut

Editor - Shubham Ghatkarr
Post Production Supervisor - Hemant Vansh
Music - Prajwal Yadav, Manoj More
Sound Design - Manoj More
DI - Mayur Satpute
Thumbnail - Anuj Shinde

Sound- Samir Sheikh
Social Media & Marketing - Malhari Shinde

Cast:
Satyam Phule
Shashank Kothekar
Shreyas Koli
Prashant Kulkarni
Aparna Tandale
Sayali Sonule
Sahil Parab
Praja Sanghmitra
Rushikesh Ratnaparkhi
Karan Lungade
Sandesh Veer
Prashant Nikalje
Akhilesh Jangam
Siddhant Panchwatkar",2024-09-22T03:30:24Z,UCzIciQA6KlhGCZFByEo2wFQ,Take A Break,23,"['take a break', 'take a break channel', 'sayali sonule', 'shashank swamod', 'comedy', 'prashant kulkarni', 'aparna tandale', 'gangs of wasseypur', 'gangs of wasseypur spoof', 'gangs of wasseypur 2', 'gangs of wasseypur parody', 'gangs of wasseypur songs', 'spoof', 'gangs of wasseypur funny scenes', 'spoof gangs of wasseypur', 'wasseypur', 'gang of wasseypur', 'funny spoof', 'parody comedy', 'corporate comedy', 'office comedy', 'bollywood parody', 'bollywood spoof', 'anurag kashyap', 'nawazuddin siddiqui', 'faisal khan']",PT16M58S,hd,false,180138,11352,0,0,619
Nm5oejG28Dw,HIGHLIGHTS | Real Madrid 4-1 Espanyol | LaLiga 2024/25,"Real Madrid clinched a fourth consecutive win in their clash with Espanyol. They were forced to come from behind to take another three points, following Courtois' unfortunate 54th-minute own goal, but Ancelotti's boys produced a near-flawless 40 minutes, with goals for Carvajal, Rodrygo, Vini Jr. and Mbappé, who has now found the net in all four victories.
#LaLigaHighlights #RealMadridEspanyol

🆕📺 RM PLAY: play.realmadrid.com

🎥  SUBSCRIBE | SUSCRÍBETE:
YOUTUBE: https://www.youtube.com/subscription_center?add_user=realmadridcf

📱 FOLLOW US | SÍGUENOS:
INSTAGRAM: https://instagram.com/realmadrid
TIKTOK: https://www.tiktok.com/@realmadrid
TWITTER: https://twitter.com/realmadrid
TWITCH: https://www.twitch.tv/realmadrid
SNAPCHAT: https://snapchat.com/add/realmadrid
FACEBOOK: https://facebook.com/realmadrid

💳 BECOME A MADRIDISTA | HAZTE MADRIDISTA:
https://bit.ly/become_a_madridista_YT",2024-09-21T22:02:14Z,UCWV3obpZVGgJ3j9FVhEjF2Q,Real Madrid,17,"['Real Madrid', 'Madrid', 'Real Madrid CF', 'Madridistas', 'Santiago Bernabéu', 'Bernabéu', 'Hala Madrid', 'Carlo Ancelotti', 'レアル・マドリード', 'ريال مدريد', '레알 마드리드']",PT3M7S,hd,false,1219943,42409,0,0,1599
AAfT5vNukzc,Laddu Gaani Pelli Lyric Video | Mad Square | Kalyan Shankar |Bheems Ceciroleo |Kasarla Shyam |Mangli,"Get ready for an energetic, full-josh dance experience with the #LadduGaaniPelli full video song from #MadSquare movie! With electrifying music by Bheems Ceciroleo, energetic vocals by Mangli and Bheems Ceciroleo, this track will have you moving to the beats! 

Stay updated with the latest videos, Subscribe on the link - http://bit.ly/adityamusic
Click here to share on Facebook- https://bit.ly/3v3iHeg   

""Laddu Gaani Pelli"" Song Now streaming across all OTT platforms🎶
https://bfan.link/Laddu-Gaani-Pelli-Full-Song

Song Name- Laddu Gaani Pelli
Lyrics - Kasarla Shyam 
Singers - Bheems Ceciroleo, Mangli
Song Composed And Arranged by Bheems Ceciroleo 

Rhythms - Kalyan Chakravarthy
Additional Rhythms - Pawan Kumar 
Keyboards - Sai Kumar and Sharath Ramravi
Additional Keyboards- Stanley Sajeev
Live Rhythms- Chiranjeevi, Anil Robin 
Flute - Yugandar Gattu
Live Guitars- Joel Shastry 
Nadaswaram - Mallikarjun 
Chorus - Naresh Mamidla, Saicharan, Akhil Chandra, Brinda, Jaisree, Honey
Music Production Manager- Malya Kandukuri 
Vocals Recorded at Annapurna Studios 
Chief Session Recorded Engineer Mastan Vali 
Sound Engineer Shalem Kumar
Song Pre-Mixed by Mastan Vali
Song Mixed and Mastered by SV Ranjith

Starring: Narne Nithin, Sangeeth Shobhan, Ram Nithin

Movie Name : Mad Square 
Written And Directed By : Kalyan Shankar
Presenter: S. Naga Vamsi
Producers: Haarika Suryadevara & Sai Soujanya
Music : Bheems Ceciroleo
Editor : Navin Nooli
DOP : Shamdat (ISC)
Production Designer: Sri Nagendra Tangala
Additional Screenplay :  Pranay Rao Takkallapalli
Art Director : Penumarty Prasad M.F.A
Fight Master : Karunakar
Costume Designer : Chinmayee Kakileti & Harsha
Co-Director : Murali
Associate & second Unit Director : Karthik Chowdary Gottipati
Direction Team : Vineel Ravella,Shanmukh Puppala,S. Yuvan Phaneendra,Fayaz khan,Pragada Pavan Kumar
Audio On Aditya Music

#LadduGaaniPellisong #MadSquaremovie #MadSquaresong #Madmovie #BheemsCeciroleo #Mangli #KalyanShankar #TeluguSongs #LatestTeluguSongs #Telugusongs2024 #Newtelugusongs #Adityamusic 
------------------------------------------------------------------------------------------
Enjoy and stay connected with us!!
►Subscribe us on Youtube: http://bit.ly/adityamusic
►Like us on Facebook: http://www.facebook.com/adityamusic
►Follow us on Twitter: http://www.twitter.com/adityamusic
►Follow us on Instagram: https://www.instagram.com/adityamusicindia
►Follow us on LinkedIn: http://bit.ly/2Pp6ze3

SUBSCRIBE Aditya Music Channels for unlimited entertainment:
►For South Indian Dubbed Movies in HD: http://www.youtube.com/Adityamovies
►For Songs with Telugu Lyrics: https://bit.ly/3cpQuFH
►For Devotional Songs: http://www.youtube.com/AdityaDevotional

→""మా పాట మీ నోట"" Telugu Lyrical Songs https://www.youtube.com/@maapaatameenotaoffl
→Fresh Arrivals - https://bit.ly/4cPYetG
→Telugu Full Video Songs - https://bit.ly/4cQIRB6
→Party Mix Telugu Songs - https://bit.ly/3X9kx82

© 2024 Aditya Music India Pvt. Ltd.",2024-09-20T05:37:02Z,UCNApqoVYJbYSrni4YsbXzyQ,Aditya Music,10,"['Laddu Gaani Pelli', 'Laddu Gaani Pelli Song', 'Laddu Gaani Pelli Telugu Song', 'Mad Songs', 'Mad Square', 'Mad Square Movie', 'Mad Square songs', 'Narne Nithin', 'Narne Nithin Songs', 'Sangeeth Shobhan Songs', 'Ram Nithin', 'Bheems Ceciroleo', 'Bheems Ceciroleo Songs', 'Mangli songs', 'Mangli', 'Telugu Songs', 'Latest Telugu Songs', 'Telugu Latest Songs', 'telugu hit songs', 'telugu trending songs', 'telugu song', 'telugu new songs', 'new telugu songs', 'Laddu Gaani Pelli Lyric', 'kallajodu song', 'Mad Square Movie Song']",PT4M10S,hd,false,1955416,91528,0,0,908
