video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count
9oLXVjH8cpg,Yeh Rishta Kya Kehlata Hai NEW PROMO: 9th October 2024 |,"Yeh Rishta Kya Kehlata Hai 9th October 2024 Full Episode Today Promo: Ruhi Ne Ki Tod Phod, Hua Bada Hungama | Star Plus #samridhiishukla #rohitpurohit #yehrishtakyakehlatahai #yehrishtakyakehlatahai #pressnewstv - first hand account of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.  
Follow #PNTV & Stay Updated!  
►Subscribe us on YouTube at https://www.youtube.com/@pressnewstv
►Follow on Facebook @ https://www.facebook.com/pressnewstv
►Follow on Instagram @ https://www.instagram.com/pressnewstv
►Follow On Twitter  @ https://twitter.com/pressnewstvccount of news videos in Hindi, Telly Updates, Bollywood News 2024, Celebrity News, Trending Stories, Social Media Buzz, Exclusive Interview & more.",2024-10-08T03:31:00Z,UC2tRhjkebu5aSo0IYcTtX2Q,pressnews tv,24,"['yrkkh new twist', 'yeh rishta kya kehlata hai', 'yrkkh update', 'yeh rishta kya kehlata hai latest update', 'Yeh Rishta Kya Kehlata Hai Today Full Episode', 'Yeh Rishta Kya Kehlata Hai Today Episode', 'Yeh Rishta Kya Kehlata Hai 9th October 2024 full episode', 'Yeh Rishta Kya Kehlata Hai full episode', 'yeh rishta kya kehlata hai new episode', 'akshara', 'abhimanyu', 'pranali rathod', 'harshad rathod', 'yeh rishta kya kehlata hai leap promo']",PT1M,hd,false,1311145,14603,0,0,114
5Q6A7DL1nis,Anurager Chhowa | অবশেষে কি কাছাকাছি এলো সূর্য - দীপা? প্রতিদিন 9:30 PM ।,"Anurager Chhowa | অবশেষে কি কাছাকাছি এলো সূর্য - দীপা?
প্রতিদিন 9:30 PM । 

#AnuragerChhowa #অনুরাগেরছোঁয়া #StarJalsha #স্টারজলসা #DeepaSurjo #bengaliserial #banglanatok",2024-10-07T08:55:00Z,UCvMd32ON30vh2bd-_A5KA1A,Star Jalsha,24,[],PT3M22S,hd,false,697041,8406,0,0,122
dUBQRvzuU_A,Bigg Boss 18 PROMO | Vivian Ne Acting Ko Shehzada Ne Liya Apne Upper | Kya Hogi Inki Ladayi,"Bigg Boss 18 PROMO | Vivian Ne Acting Ko Shehzada Ne Liya Apne Upper | Kya Hogi Inki Ladayi

Hungama Studio: Your Trusted Source of Exclusive Bollywood News, Bigg Boss Update, Bigg Boss Promo, Bollywood Update, Hindi TV Show & TV Serial News & Promo, Celebrities Interviews, Breaking News, Sports, Gossips, Preview, Coverage, Entertainment & Exclusive Segments With Your Favorite Celebrities! Subscribe to Stay Updated.

Subscribe HUNGAMA : https://www.youtube.com/@HungamaStudio

Conect With Us On Social Media:

https://instagram.com/HungamaStudio
https://www.facebook.com/HungamaStudios
https://twitter.com/HungamaStudios
https://www.linkedin.com/company/hungamastudio

Official Website For More Update: 
https://www.hungamastudio.com

Thanks For Watching 🙏

#BiggBoss18 #SalmanKhan #BiggBoss #BB18 #HungamaStudio #ChaahatPandey #ShehzadaDhami #AvinashMishra #ShilpaShirodkar #TajinderBagga #ShrutikaArjun #NyrraaBanerji #ChumDarang #KaranveerMehra #RajatDalal #MuskanBamne #ArfeenKhan #SaraKhan #SaraArfeenKhan #EishaSingh #GunratanSadavarte #HemaSharma #VivianDsena #AliceKaushik",2024-10-07T09:32:01Z,UCXCUniUaZwY_ZpzV7TGxzNg,HUNGAMA,24,"['HUNGAMA', 'bigg boss 18', 'bigg boss 18 promo', 'bigg boss 18 today promo', 'bigg boss 18 update', 'bigg boss 18 confirmed contestants', 'Mr Faisu in bigg boss 18', 'bigg boss 18 Salman Khan', 'salman khan bigg boss 18', 'bigg boss 18 new promo', 'bigg boss 18 live', 'bigg boss 18 full episode today', 'BB18 new promo', 'Bigg Boss 18 promo today', 'bb 18 colors tv', 'bb 18 new promo', 'BB 18 today full episode', 'bigg boss 18 latest', 'bigg boss 18 colors tv', 'Bigg Boss 18 Episode Promo']",PT1M21S,hd,false,446157,6384,0,0,502
vZSFSsqUeuA,Home 🏠 Tour അനൂട്ടിയുടെ വീട്ടിലേക്ക്  😍,#klbrobijurithvik #kerala #villagelife #klbro #bijurithvik #malayalam #kannur #reallife #home,2024-10-07T13:40:01Z,UChxWiwCjtVeFkpfuLrnUPUQ,KL BRO Biju Rithvik 2.0,24,"['#kl bro biju rithvik', '#kerala', '#malayalam']",PT9M32S,hd,false,220786,3823,0,0,226
LU5ZVkYY6AQ,ഇനി മുതൽ ഞങ്ങൾ ഒറ്റക്കാണ് //familyvlog#cooltimeswithme,"#cooltimeswithme 
#familyvlog 





subscribe!!!


for collaboration, business enquires 👇

mail me at:sulaikhashameer2015@gmail.com

Instagram :👇
https://youtu.be/VOR61h7JNLc
https://instagram.com/sulaikhaasad?igshid=1jz64syv7plu8
New CSC Registration? Start Here
cool times with me",2024-10-07T07:30:07Z,UCBfDaCn9H_NXuDA2fiOv0GQ,Cool times With me,26,"['cooltimewithme', 'cooltimeswithme', 'sulaikaasad', 'suluchannel', 'shasdotcomsister', 'nabzvisionsister', 'shimnasherin']",PT10M39S,hd,false,167184,3375,0,0,606
0Z3I8TSUwLI,"Hey Minnale | Amaran | Sivakarthikeyan, Sai Pallavi | GV Prakash | Rajkumar| Kamal Haasan| Mahendran","For more latest songs & videos, subscribe 👉 @SaregamaTamil 

Presenting the melodious first single ""Hey Minnale"" from 'Amaran' starring Sivakarthikeyan, Sai Pallavi and others. Directed by Rajkumar Periasamy. A G V Prakash Musical!

Song Credits:-
Hey Minnale
Album / Movie : Amaran
Composed by GV Prakash
Lyrics - Karthik Netha
Vocals - Haricharan & Shweta Mohan
Programmer : Aswin Sathya
Flutes : Lalith Talluri
Solo Violin : Sai Rakshith
Rhythms : Kalyan
Guitars and Bass : Sandeep Mohan
Recorded by Sanjai Arakkal At Sonic Island studios, Kochi
Vocals Recorded by Ashwin George John at Sounds Right studio, Chennai and Midhun Manoj at
Soundtown Studios
Mixed and Mastered by Jehovahson Alghar, Divine labs
Assistant Sound Engineer : Roopash Tiwari, Divine labs
Divine labs Musicians
Assistant : P Rajamurugan

Movie Credits:-
Starring: Sivakarthikeyan, Sai Pallavi
Written & Directed by: Rajkumar Periasamy
Banner: Raajkamal Films International & Sony Pictures International Productions
Produced by : Kamal Haasan, Sony Pictures International Productions, R. Mahendran
Co- Produced by: Vakil Khan (God Bless Entertainment)
Music: G V Prakash Kumar
Cinematographer: CH Sai
Action: Anbariv
Action Director: Stefan Richter
Editor: R. Kalaivannan
Dance Choreography: Sherif
Production Design: Rajeevan
Costume designers: Amritha Ram, Sameera Saneesh, V. Sai
Make Up : Altaf Assu Mammoo, U K Sasikumar
Dialogue Writer: Rajkumar Periasamy
Stills: D.Narendran
Publicity Designer: Gopi Prasannaa
PRO: Diamond Babu & Sathish Kumar, Vamsi Shekar
Subtitles - Rekhs
Sound Designer: Sync Cinema
Sound Mixer : Kannan Ganpat
VFX: Spectre Post
DI: Pixel Light Studio
Production Controller: M. Senthel
Associate Director: Naveen Senthilnathan
Digital Marketing : Magizh Mandram
Executive Producer: S. Disney


Label: Saregama India Limited, A RPSG Group Company

 
To buy Carvaan, visit https://www.saregama.com/carvaan/tamil
To buy virus free original tracks, visit  https://www.saregama.com/musicstore
Follow us on: YouTube: @saregamatamil
Facebook: http://www.facebook.com/Saregamatamil
X: https://twitter.com/saregamasouth

#SaiPallavi #Sivakarthikeyan #Amaran #SaregamaTamil",2024-10-04T13:50:48Z,UCzee67JnEcuvjErRyWP3GpQ,Saregama Tamil,10,"['hey minnale', 'hey minnale song', 'hey minnale video', 'hey minnale amaran song', 'amaran', 'amaran movie', 'amaran sk movie', 'amaran sivakarthikeyan', 'sivakarthikeyan sai pallavi', 'Haricharan', 'Shweta Mohan', 'g v prakash', 'amaran g v prakash', 'g v prakash songs', 'g v prakash music', 'g v prakash love songs', 'g v prakash love hits', 'g v prakash melodies', 'g v prakash flute music', 'major mukund story', 'sai pallavi dance', 'sai pallavi sivakarthikeyan', 'sivakathikeyan\xa0dance']",PT4M7S,hd,false,6354156,137228,0,0,3083
x1cLIIPB6h8,"Jammu & Kashmir Election Result: वोटों की गिनती शुरू, रुझानों में NC-Congress को बहुमत, BJP की हार","Jammu & Kashmir Election Result 2024: जम्मू-कश्मीर विधानसभा चुनाव के लिए वोटों की गिनती शुरू हो चुकी है. शुरुआती रुझानों में नेशनल कॉन्फ्रेंस और कांग्रेस का गठबंधन बहुमत के आंकड़ें के पार दिख रहा है जबकि बीजेपी काफी पीछे दिख रही है.

#jammukashmirelection2024 #JKEelectionResults #congress #NC #

Counting of votes for Jammu and Kashmir assembly elections has begun. In the initial trends, the alliance of National Conference and Congress is seen crossing the majority mark while BJP is lagging far behind.


क्विंट हिंदी की स्वतंत्र पत्रकारिता का साथ दीजिए. हमारे मेंबर बनिए: https://bit.ly/3jD4lfe

आपके लिए जरूरी हर खबर क्विंट पर: https://hindi.thequint.com

क्विंट इंग्लिश में: https://www.thequint.com

आपको बेहतरीन वीडियो मिलेंगे हमारे यू-ट्यूब चैनल पर: https://bit.ly/2x6pGVD

आप क्विंट हिंदी को यहां भी फॉलो कर सकते हैं:
फेसबुक:https://bit.ly/2LJfzLy
ट्विटर: https://bit.ly/2nhoAlL
इंस्टाग्राम: https://bit.ly/2NGHzRK
टेलीग्राम: t.me/QuintHindi",2024-10-08T05:53:44Z,UCC0sKVb7btEKzlQ05pJcvTA,Quint Hindi,25,"['breaking news today', 'breaking news', 'jammu kashmir', 'jammu and kashmir', 'jammu election result', 'jammu', 'jammu kashmir election 2024', 'jammu kashmir elections', 'jammu kashmir election', 'jammu kashmir election results', 'jammu kashmir 2024 results', 'jammu kashmir election result', 'jammu kashmir news', 'jammu kashmir election result 2024 live', 'jammu kashmir assembly results', 'jammu and kashmir election', 'jammu kashmir election update', 'jammu mai kiski sarkar', 'Congress', 'BJP', 'NC', 'Omar Abdullah']",PT1M21S,hd,false,79571,648,0,0,49
eGdx2kV1bzU,Bigg Boss 18 PROMO | First DAY First FIGHT | Rajat Dalal FIGHT Tajinder Bagga Ki Hui Ladayi,"Bigg Boss 18 PROMO | First DAY First FIGHT | Rajat Dalal FIGHT Tajinder Bagga Ki Hui Ladayi

Hungama Studio: Your Trusted Source of Exclusive Bollywood News, Bigg Boss Update, Bigg Boss Promo, Bollywood Update, Hindi TV Show & TV Serial News & Promo, Celebrities Interviews, Breaking News, Sports, Gossips, Preview, Coverage, Entertainment & Exclusive Segments With Your Favorite Celebrities! Subscribe to Stay Updated.

Subscribe HUNGAMA : https://www.youtube.com/@HungamaStudio

Conect With Us On Social Media:

https://instagram.com/HungamaStudio
https://www.facebook.com/HungamaStudios
https://twitter.com/HungamaStudios
https://www.linkedin.com/company/hungamastudio

Official Website For More Update: 
https://www.hungamastudio.com

Thanks For Watching 🙏

#BiggBoss18 #SalmanKhan #BiggBoss #BB18 #HungamaStudio #ChaahatPandey #ShehzadaDhami #AvinashMishra #ShilpaShirodkar #TajinderBagga #ShrutikaArjun #NyrraaBanerji #ChumDarang #KaranveerMehra #RajatDalal #MuskanBamne #ArfeenKhan #SaraKhan #SaraArfeenKhan #EishaSingh #GunratanSadavarte #HemaSharma #VivianDsena #AliceKaushik",2024-10-06T18:46:39Z,UCXCUniUaZwY_ZpzV7TGxzNg,HUNGAMA,24,"['HUNGAMA', 'bigg boss 18', 'bigg boss 18 promo', 'bigg boss 18 today promo', 'bigg boss 18 update', 'bigg boss 18 confirmed contestants', 'Mr Faisu in bigg boss 18', 'bigg boss 18 Salman Khan', 'salman khan bigg boss 18', 'bigg boss 18 new promo', 'bigg boss 18 live', 'bigg boss 18 full episode today', 'BB18 new promo', 'Bigg Boss 18 promo today', 'bb 18 colors tv', 'bb 18 new promo', 'BB 18 today full episode', 'bigg boss 18 latest', 'bigg boss 18 colors tv', 'Bigg Boss 18 Episode Promo']",PT58S,hd,false,430822,2624,0,0,204
qRe_w1K-aEc,Bloody Beggar -  Beggar Peek | Nelson Dilipkumar | Kavin | Sivabalan Muthukumar | Jen Martin,"#BloodyBeggar #Kavin #NelsonDilipkumar #SivabalanMuthukumar #JenMartin #BeggarPeek #BloodyBeggarMovie

Here's the Video of ""Beggar Peek"" from ""Bloody Beggar"" Movie, Starring Kavin, Redin Kingsley & Others, Produced by Nelson Dilipkumar, Written & Directed by Sivabalan Muthukumar, Music Composed by Jen Martin.

Movie Credits:

Produced by Nelson
Written & Directed by Sivabalan Muthukumar
Banner - Filament Pictures
Starcast - Kavin, Redin Kingsley, Maruthi Prakashraj, Sunil Sukadha, T M Karthik, Padam Venu Kumar, Arshad, Priyadarshini Rajkumar, Miss Saleema, Akshaya Hariharan, Anarkali Nazar, Dhivya Vikram, Tanuja Madhurapantula, Rohit Denis, Vidyuth Ravi, Mohammed Bilal, U.Sree Saravanan
DOP - Sujith Sarang
Music Director - Jen Martin
Editor - R.Nirmal
Art Director - Manimozhian Ramadurai A.K.A Appu
Stunt - Action Sandhosh, Metro Mahesh
Costume Designer - Jai Shakthi
Sound Design - Suren.G, S.Alagiakoothan
VFX Supervisor - Ajay
Character Designer (Kavin Beggar Character) - Viswanath Sundaram
Colourist - Shanmuga Pandian M
Special Makeup (Kavin Beggar Look) - Serina Tixeria (Mumbai)
Makeup - Harinath.C
Costumer Chief – Muthul Hafeez
Stills - Sai Santhosh
Publicity Designer –Viyaki
Lyricists - Vivek, Vishnu Edavan, Ashique Ahamed AR, Venu Selvan
Motion Poster - Venky
Production Consultant - Srivijay Rajasekar
Executive Producer - Raja Sridhar
Direction Team - Naveen. M, Shanmugam Elumalai, Vidyuth Ravi, Arunkumar Nagarajan, Shyam Mani
Chief Associate Cinematographers - Mugilan.K, EJ Venu
Associate Cinematographer - Nithya. V
Assistant Cinematographers - Thamizhvanan.G, Ajay Kanna.D
Co- Editor - Anjesh S
Associate Editor - Linganraj S
Sync Editor - V.Murugesh
Spot Editor - Aathieswaran.R
Art Assistants - P. Gopu, Amarnath HP, Manimaran Moorthy, Sham Immanuel, Swaminathan, Balakrishnan
Associate Costume Designer - Swathi Ramakrishnan
Executive Manager - G.R. Kathiravan
PRO - Suresh Chandra
Creative Promotions - BeatRoute

Audio Label : Think Music

© 2024 SPI Music Pvt. Ltd.

For All Latest Updates:
Website: https://thinkmusic.in/
Subscribe to us on: http://www.youtube.com/thinkmusicindia
Follow us on: https://twitter.com/thinkmusicindia
Like us on: https://www.facebook.com/Thinkmusicofficial
Follow us on: https://www.instagram.com/thinkmusicofficial",2024-10-07T12:30:12Z,UCLbdVvreihwZRL6kwuEUYsA,Think Music India,1,"['bloody beggar', 'kavin', 'redin kingsley', 'nelson dilipkumar', 'sivabalan muthukumar', 'jen martin', 'beggar peek', 'beggar peek video', 'kavin bloody beggar movie', 'bloody beggar beggar peek', 'kavin bloody beggar movie beggar peek video', 'bloody beggar new movie tamil', 'kavin bloody beggar movie tamil', 'bloody peek video', 'bloody beggar movie', 'bloody beggar tamil movie', 'bloody beggar movie tamil', 'latest tamil movies', 'latest tamil movies 2024', 'kavin new movies', 'kavin bloody beggar tamil movie']",PT1M19S,hd,true,5069970,76883,0,0,913
yMlTqbOgmnA,VISWAM Theatrical Trailer | Gopichand | Kavya Thapar | Sreenu Vaitla | TG Vishwa Prasad | PMF,"An entertaining express that will take you through enthralling action, rib-tickling comedy and touching emotions ❤️‍🔥

#ViswamTrailer out now!
▶️ https://youtu.be/yMlTqbOgmnA

#Viswam GRAND WORLDWIDE RELEASE on October 11th 💥💥GRAND RELEASE WORLDWIDE ON OCTOBER 11th 💥💥

Presenting you all  "" Viswam Teaser "". A Film by Sreenu Vaitla. Produced by TG Vishwa Prasad Under People Media Factory & Venu Donepudi under Chitralayam Studios , Music by Chaitan Bharadwaj

Cast - Gopichand, Kavya Thapar, Jisshu Sengupta, Naresh, Sunil, Pragathi, Kick Shyam, Vtv Ganesh, Vennela Kishore, Srikanth Iyengar, Rahul Ramakrishna, Pruthvi, Mukesh Rishi & Others.

Director: Sreenu Vaitla
Presents: Donepudi Chakrapani
Producer: TG Vishwa Prasad & Venu Donepudi
Co-Producer: Vivek Kuchibotla & Kondal Jinna
Creative Producer: Krithi Prasad
Banner: People Media Factory, Chitralayam Studios
DOP: K V Guhan
Music: Chaitan Bharadwaj
Writers : Gopi Mohan, Bhanu-Nandu & Praveen Verma
Editor: Amar Reddy Kudumula
Art Director: Kiran Kumar Manne
Fight Master: Ravi Verma,Dinesh Subbarayan
Executive Producer: Kolli Sujith Kumar, Aditya Chembolu
Co-Director: Kongarapi Rambabu, Loknath
Direction Team: Sri Harsha, Ranjit Rx, Veera
Production Executive: Pujyam Sri Rama Chandra Murthy
Production Managers: T Vinay, D Balakrishna
Marketing: First Show
PRO: Vamshi Shekar
Designer: Ananth kancharla (Padmasri Ads)
Stills : Sairam Maganti


--------------------------------------------------------------------

#PeopleMediaFactory is a film production company established by TG Vishwa Prasad. Many successful films are being made under this production banner and are currently very diligent with a line-up of movies.

--------------------------------------------------------------------

Watch More Videos On People Media Factory:
☛https://youtu.be/Yn2hMo7ixAk
☛https://youtu.be/sl--lnOG6TU
☛https://youtu.be/zE4JySS_McM
☛https://youtu.be/0GKeUjRxOAo
☛https://youtu.be/15-wB7xVsGw
☛https://youtu.be/mzOFlUTf6bk
--------------------------------------------------------------------
Stay Connected with People Media Factory:

☛ Subscribe to Our YouTube Channel: https://youtube.com/@PeopleMediaFactory?si=kGbwH_TiWt7-Rk5G
☛ Follow us on Facebook: https://www.facebook.com/peoplemediafactory
☛ Follow us on Instagram: https://www.instagram.com/peoplemediafactory/
☛ Follow us on Twitter: https://twitter.com/peoplemediafcy
☛ Visit Our Website: https://peoplemediafactory.com/",2024-10-06T06:35:06Z,UCrzx3ZPXEZpzEGLF1gIuORQ,People Media Factory,24,"['People Media Factory', 'Viswam', 'Viswam Movie', 'Viswam Theatrical Trailer', 'Viswam Trailer', 'Viswam Trailer Telugu', 'Vishwam Trailer Telugu', 'Viswam Movie Trailer', 'Viswam Teaser', 'Viswam Teaser Telugu', 'Vishwam Tariler Gopichand', 'Gopichand New Movie', 'Gopichand New Movie Trailer', 'Gopichand Viswam Movie', 'Telugu New Movies', 'Viswam Gopichand', 'Sreenu Vaitla New Movie', 'Kavya Thapar New Movie', 'Viswam Official Trailer', 'Viswam Teaser Gopichand', 'New Telugu Trailers', 'New Movie Trailer']",PT2M40S,hd,false,2631472,79763,0,0,2063
KXSCDiwppAY,Andhra Ammayi Telangana Abbayi Part - 7 || Wirally Originals | Tamada Media,"#TamadaMedia #wirally 
Book Your Tickets Here : https://rebrand.ly/ShreyaGhoshal_Wirally
For Shreya Ghoshal - Live In Concert  Hyderabad, LB Stadium On Nov 30th


Cast :Jaiyetri Makana, Vatsav, Raviteja Nannimala, Venkat ( Godavari Kurrodu), Mahindra Bradpitt, Sunandhini, KLK Mani, Amar, Gouthami ,  Tony  (Shivaram Krishna )
Written and Directed by Shoban Chittuprolu 
Producers - Rahul Tamada & Saideep Reddy Borra
Executive Producer - Anil Kumar Prattipati 
D.O.P : Raghava B
Editing : Uday Bhaskar madupuri
DI:  Sai Krishna Ganala 
Assistant Director : Prakash Jai baindla
Publicity Designer : Dhananjay
Camera Assistant : Raghavendra

Powered By Tamada Media




Enjoy and stay connected with us!!
Instagram: https://www.instagram.com/wirally
Facebook: https://www.facebook.com/Wirally
Twitter: https://twitter.com/GoWirally
Website: http://wirally.com/",2024-10-05T14:16:22Z,UCYhE3LuAdW98CdwoemBsrdA,Wirally,24,"['wirally', 'telugu comedy series', 'telugu web series', 'web series', 'wirally web series', 'Telugu Latest Web Series', 'Wirally Telugu Web Series', 'Comedy Web Series', 'Wirally Telugu Videos', 'Sotari Brothers', 'Ravi Sotari', 'Shoban Sotari', 'Wirally Sketch Videos', 'Wirally Comedy Videos', 'Wirally Sotari Brothers', 'Sotari Bros']",PT19M55S,hd,false,690294,17668,0,0,508
dQWVFYAqWoU,Muh Meetha Ki Rasam Zeeshan Ki 😍 | Rashida Rone Lagi 😭| Sabr Ka Fal | Fokats | Abresh & Zeeshan,"Zeeshan & Abresh 2nd Channel :- https://youtube.com/@ZeeshanAbresh?si=JVUIGoAa3ZWHKIS9


For brand Collaboration:
thefokats@gmail.com

Fokats Instagram: https://instagram.com/the_fokats?igshid=YmMyMTA2M2Y=

We hope you enjoyed Fokat video

Comments your fokat story with us❤️

Do like, share & subscribe dont forget to hit the bell 🔔 icon

Thankyou so much for watching 

God bless you all 

Our Instagram 

Abresh- https://instagram.com/abreshkhan?igshid=1w7l8bnl85vbw

Zeeshan- https://instagram.com/zee_aan01?utm_medium=copy_link

Fokats 
Fokats vlog
Abresh vlogs
Zeeshan vlogs 
Abresh and zeeshan
Entertainment
Family Vlog 
Funny family
Muh meetha ki rasam 
Dulhan emotional 
Muh meetha decoration 
Muh meetha mein engagement 
Zeeshan ki engagement 
Zeeshan ki shaadi 
Ring ceremony 
First time mile family function
Surprise gift for bride 
Pheli nazar 
Zeeshan ki wife 
Zeeshan ki biwi 
Rashida ka husband 
Rashida ka dulha
Dulhan emotional Muh meetha
Family emotional 
Family support
Ayesha Rashida Ko Dekhi",2024-10-08T14:30:16Z,UCyiQ5WvpFnPD25rRZ_e5B4g,Fokats,22,[],PT25M35S,hd,false,390310,17210,0,0,1397
T3y2OjFx3bk,Jaan Nisar Ep 59 - [Eng Sub] - Digitally Presented by Happilac Paints - 5th Oct 2024 - Har Pal Geo,"Thanks for watching Har Pal Geo. Please click here https://bit.ly/3rCBCYN to Subscribe and hit the bell icon to enjoy Top Pakistani Dramas and satisfy all your entertainment needs. Do you know Har Pal Geo is now available in the US? Share the News. Spread the word.

Jaan Nisar Episode 59 - [Eng Sub] - Digitally Presented by Happilac Paints - Danish Taimoor - Hiba Bukhari - Haroon Shahid - 5th October 2024 - Har Pal Geo

Jaan Nisar Digitally Presented by Happilac Paints

7th Sky Entertainment’s mega project, Jaan Nisar, is the most awaited drama serial of the year.
The highly anticipated project marks the return of the successful on-screen couple of Danish Taimoor and Hiba Bukhari in an unforgettable love story that will steal your heart.

Nosherwan Ghaznavi, a wealthy young man, faces a pivotal moment in his life after his brother's death. This tragedy burdens Nosherwan Ghaznavi with numerous responsibilities, which he reluctantly accepts, only to find them later proving detrimental. However, his life takes a transformative turn upon meeting Dua, falling in love with her at first sight, but it places him at a critical juncture with his responsibilities.

Dua, a beautiful girl from a humble background, is raised by her parents alongside her two sisters. Despite her innocence, fate subjects Dua to a string of misfortunes before encountering Nosherwan Ghaznavi. However, their meeting completely changes their lives.

Will Nowsherwan Ghaznavi find love? What challenges will he face in balancing his duties and his love for Dua? Will his responsibilities jeopardize his love for Dua? What past events have shaped Dua's life, and will they resurface to trouble her? Will Dua return Nowsherwan Ghaznavi’s love?

7th Sky Entertainment Presentation
Producers: Abdullah Kadwani & Asad Qureshi
Director: Mohsin Mirza
Writer: Rehana Aftab

Cast:
Danish Taimoor as Nosherwan Ghaznavi
Hiba Bukhari as Dua
Haroon Shahid as Faraz
Sajid Hasan as Aslam
Hina Bayat as Amma Saeein
Mahmood Aslam as Baba Saeein
Dania Enwer as Fiza
Kinza Malik as Fehmida
Hiba Ali as Kashmala
Sajeeruddin Khalifa as Naseer
Shazia Gohar as Kausar
Humaira Bano as Zunaira
Ellie Zaid as Sumbul
Nain Sukh as Sania
Mehboob Sultan as Jaffar  
Faiza Khan as Rumi
Sarah Ali as Rida

HappilacPaints 
ColorsofHappiness

#jaannisar 
#hibabukhari 
#danishtaimoor 

https://youtu.be/0UX7rMh6LZk
https://youtu.be/3oJ0WQebEtI
https://youtu.be/nnAlOJ5VB-Q
https://youtu.be/FcRzvUGkszM",2024-10-05T16:00:06Z,UCe9JSDmyqNgA_l2BzGHq1Ug,HAR PAL GEO,24,"['latest pakistani drama', 'top pakistani drama', 'best pakistani dramas', 'pakistani drama ost', 'best pakistani ost', 'पाकिस्तानी सीरियल', 'पाकिस्तानी ड्रामा', 'pakistani dramas 2024', 'Danish Taimoor', 'Hiba Bukhari', 'Haroon Shahid', 'Sajid Hasan', 'Hina Bayat', 'Mahmood Aslam', 'Dania Enwer', 'Jaan Nisar Ep 59', 'Jaan Nisar Ost', 'Jaan Nisar 59', 'Ep 59 Jaan Nisar', 'Jaan Nisar episode 59', 'pakistani drama Jaan Nisar', 'Jaan Nisar', '5th October 2024', 'Deewangi ep 59', '#jaannisar', '#ost', 'ED-SA-UL-SA-TH-SA-CC-SA']",PT36M12S,hd,true,22778777,353573,0,0,8434
